========== OUTPUT ==========
Cloudlet ID    STATUS    Data center ID    VM ID    Time    Start Time    Finish Time    Waiting Time
3158    SUCCESS    3        19        54        5,23        5,77            5,22
3540    SUCCESS    4        29        5,49        28        5,77            27
7233    SUCCESS    6        48        9        5,68        5,77            5,67
615    SUCCESS    3        19        9        5,77        5,86            5,76
6672    SUCCESS    4        29        9        5,77        5,86            5,76
804    SUCCESS    6        48        9        5,77        5,86            5,76
5337    SUCCESS    6        52        27        5,59        5,86            5,58
1322    SUCCESS    3        19        9        5,86        5,95            5,85
6294    SUCCESS    4        29        9        5,86        5,95            5,85
1509    SUCCESS    6        48        9        5,86        5,95            5,85
264    SUCCESS    6        52        9        5,86        5,95            5,85
501    SUCCESS    2        10        3,51        2,53        6,04            2,52
3155    SUCCESS    3        19        9        5,95        6,04            5,94
6457    SUCCESS    4        29        9        5,95        6,04            5,94
4749    SUCCESS    6        48        9        5,95        6,04            5,94
5715    SUCCESS    6        52        9        5,95        6,04            5,94
447    SUCCESS    2        10        9        6,04        6,13            6,03
6552    SUCCESS    3        19        9        6,04        6,13            6,03
1115    SUCCESS    4        33        6,03        10        6,13            9
6619    SUCCESS    4        29        9        6,04        6,13            6,03
1347    SUCCESS    6        48        9        6,04        6,13            6,03
318    SUCCESS    6        52        9        6,04        6,13            6,03
6565    SUCCESS    4        29        9        6,13        6,22            6,12
4986    SUCCESS    3        20        5,94        37        6,31            36
942    SUCCESS    3        26        4,50        1,81        6,31            1,80
568    SUCCESS    4        29        9        6,22        6,31            6,21
3530    SUCCESS    3        20        9        6,31        6,40            6,30
564    SUCCESS    3        26        9        6,31        6,40            6,30
3541    SUCCESS    4        29        9        6,31        6,40            6,30
6979    SUCCESS    2        15        6,30        19        6,49            18
4070    SUCCESS    3        20        9        6,40        6,49            6,39
2719    SUCCESS    3        26        9        6,40        6,49            6,39
427    SUCCESS    6        51        1,53        4,96        6,49            4,95
4763    SUCCESS    2        15        9        6,49        6,58            6,48
4662    SUCCESS    3        20        9        6,49        6,58            6,48
672    SUCCESS    3        26        9        6,49        6,58            6,48
478    SUCCESS    6        51        9        6,49        6,58            6,48
5607    SUCCESS    6        52        45        6,13        6,58            6,12
4171    SUCCESS    2        15        9        6,58        6,67            6,57
1747    SUCCESS    3        20        9        6,58        6,67            6,57
1212    SUCCESS    3        26        9        6,58        6,67            6,57
267    SUCCESS    6        52        9        6,58        6,67            6,57
6648    SUCCESS    1        2        4,23        2,53        6,76            2,52
1690    SUCCESS    2        12        6,57        19        6,76            18
6493    SUCCESS    2        15        9        6,67        6,76            6,66
1689    SUCCESS    2        16        4,68        2,08        6,76            2,07
4716    SUCCESS    3        20        9        6,67        6,76            6,66
397    SUCCESS    3        26        9        6,67        6,76            6,66
2529    SUCCESS    6        52        9        6,67        6,76            6,66
327    SUCCESS    1        2        9        6,76        6,85            6,75
5249    SUCCESS    2        15        9        6,76        6,85            6,75
2553    SUCCESS    2        16        9        6,76        6,85            6,75
1801    SUCCESS    3        20        9        6,76        6,85            6,75
1855    SUCCESS    3        26        9        6,76        6,85            6,75
825    SUCCESS    2        15        9        6,85        6,94            6,84
2012    SUCCESS    2        16        9        6,85        6,94            6,84
6498    SUCCESS    3        19        81        6,13        6,94            6,12
6506    SUCCESS    3        26        9        6,85        6,94            6,84
5913    SUCCESS    4        29        54        6,40        6,94            6,39
6601    SUCCESS    2        15        9        6,94        7,03            6,93
3197    SUCCESS    2        10        90        6,13        7,03            6,12
2066    SUCCESS    2        16        9        6,94        7,03            6,93
6660    SUCCESS    3        19        9        6,94        7,03            6,93
457    SUCCESS    3        23        2,43        4,60        7,03            4,59
2990    SUCCESS    3        26        9        6,94        7,03            6,93
5859    SUCCESS    4        29        9        6,94        7,03            6,93
1259    SUCCESS    2        15        9        7,03        7,12            7,02
1309    SUCCESS    2        10        9        7,03        7,12            7,02
1580    SUCCESS    2        16        9        7,03        7,12            7,02
774    SUCCESS    3        23        9        7,03        7,12            7,02
505    SUCCESS    3        26        9        7,03        7,12            7,02
6240    SUCCESS    4        29        9        7,03        7,12            7,02
6491    SUCCESS    2        15        9        7,12        7,21            7,11
2172    SUCCESS    2        10        9        7,12        7,21            7,11
7097    SUCCESS    3        23        9        7,12        7,21            7,11
5751    SUCCESS    4        29        9        7,12        7,21            7,11
3901    SUCCESS    2        15        9        7,21        7,30            7,20
1093    SUCCESS    2        10        9        7,21        7,30            7,20
5261    SUCCESS    3        23        9        7,21        7,30            7,20
4296    SUCCESS    4        29        9        7,21        7,30            7,20
2064    SUCCESS    2        10        9        7,30        7,39            7,29
3417    SUCCESS    2        16        27        7,12        7,39            7,11
992    SUCCESS    3        21        5,94        1,45        7,39            1,44
5584    SUCCESS    3        19        36        7,03        7,39            7,02
6287    SUCCESS    3        23        9        7,30        7,39            7,29
2878    SUCCESS    2        16        9        7,39        7,48            7,38
1480    SUCCESS    3        21        9        7,39        7,48            7,38
1538    SUCCESS    3        19        9        7,39        7,48            7,38
2936    SUCCESS    3        26        36        7,12        7,48            7,11
4343    SUCCESS    3        21        9        7,48        7,57            7,47
